,indicativo,tmed,dir,velmedia,presMax,presMin,fecha
2418,9898,26.4,32.0,2.5,954.3,951.2,2014-08-28
2423,9898,24.7,22.0,3.3,955.1,952.8,2014-08-29
2425,9898,24.5,17.0,1.9,955.3,953.2,2014-08-30
2430,9898,25.1,99.0,3.9,954.6,952.3,2014-08-31
2434,9898,24.5,28.0,3.3,953.5,950.5,2014-09-01
2438,9898,26.1,28.0,3.3,951.4,946.2,2014-09-02
2441,9898,25.4,9.0,2.8,950.4,946.6,2014-09-03
2444,9898,25.1,13.0,2.2,951.6,948.9,2014-09-04
2451,9898,25.2,20.0,2.5,952.5,949.7,2014-09-05
2455,9898,26.2,8.0,1.9,951.0,947.9,2014-09-06
2458,9898,24.6,15.44,3.6,951.4,946.9,2014-09-07
2461,9898,23.2,15.44,2.865517241379311,954.2,949.5,2014-09-08
2464,9898,23.6,8.0,1.7,954.7,952.2,2014-09-09
2470,9898,24.6,6.0,1.9,952.2,948.4,2014-09-10
2473,9898,25.8,24.0,4.2,949.9,948.5,2014-09-11
2477,9898,24.2,29.0,4.7,952.4,949.9,2014-09-12
2482,9898,24.5,28.0,2.5,953.6,950.9,2014-09-13
2486,9898,23.9,11.0,2.8,952.0,948.1,2014-09-14
2490,9898,22.4,15.44,2.2,951.2,949.3,2014-09-15
2493,9898,22.1,16.0,6.1,950.0,944.7,2014-09-16
2497,9898,22.0,6.0,3.3,946.8,944.3,2014-09-17
2502,9898,22.1,24.0,2.8,948.3,945.7,2014-09-18
2507,9898,22.0,17.0,3.3,951.9,947.9,2014-09-19
2510,9898,22.7,8.0,1.9,954.5,951.9,2014-09-20
2513,9898,23.7,3.0,2.5,955.3,953.5,2014-09-21
2517,9898,17.4,2.0,2.8,953.7,950.8,2014-09-22
2522,9898,17.6,15.44,1.9,951.3,949.9,2014-09-23
2526,9898,17.2,15.44,4.2,953.7,951.2,2014-09-24
2529,9898,16.7,23.0,2.8,957.3,953.7,2014-09-25
2532,9898,17.4,26.0,1.9,959.8,957.3,2014-09-26
2539,9898,18.4,10.0,2.8,960.1,958.0,2014-09-27
2542,9898,16.1,8.0,2.8,958.8,958.0,2014-09-28
2545,9898,19.7,20.0,1.9,959.4,957.9,2014-09-29
2549,9898,18.1,11.0,2.5,961.1,959.0,2014-09-30
2552,9898,19.8,22.0,2.8,961.7,959.5,2014-10-01
2556,9898,19.6,21.083333333333332,2.2,960.9,958.7,2014-10-02
2561,9898,20.4,23.0,2.5,959.1,955.6,2014-10-03
2565,9898,20.5,29.0,3.3,955.7,952.1,2014-10-04
2568,9898,18.2,22.0,2.2,953.3,951.9,2014-10-05
2573,9898,19.6,9.0,2.2,951.9,947.9,2014-10-06
2578,9898,20.0,9.0,2.5,950.2,948.2,2014-10-07
2583,9898,20.6,8.0,3.9,950.6,947.5,2014-10-08
2585,9898,21.2,30.0,3.1,950.7,947.7,2014-10-09
2591,9898,16.9,26.0,3.3,950.7,948.5,2014-10-10
2593,9898,18.4,12.0,3.3,951.4,946.8,2014-10-11
2596,9898,17.7,10.0,3.3,946.8,944.4,2014-10-12
2602,9898,16.0,21.083333333333332,2.2,947.1,946.1,2014-10-13
2606,9898,15.6,34.0,3.1,947.2,944.4,2014-10-14
2611,9898,15.8,21.083333333333332,2.5,950.3,947.2,2014-10-15
2613,9898,20.8,24.0,3.1,951.8,950.1,2014-10-16
2616,9898,20.4,25.0,2.5,955.3,951.8,2014-10-17
2623,9898,21.6,4.0,3.3,957.8,954.9,2014-10-18
2627,9898,22.0,10.0,3.9,959.7,957.5,2014-10-19
2631,9898,23.1,11.0,1.9,959.4,956.6,2014-10-20
2635,9898,21.6,31.0,8.6,959.4,957.0,2014-10-21
2638,9898,15.8,21.083333333333332,9.7,959.5,957.9,2014-10-22
2640,9898,17.4,99.0,5.0,959.1,953.7,2014-10-23
2645,9898,19.8,10.0,2.2,954.6,953.4,2014-10-24
2651,9898,22.4,30.0,3.1,956.8,954.3,2014-10-25
2652,9898,20.5,21.083333333333332,2.5,958.2,956.4,2014-10-26
2656,9898,17.2,10.0,3.1,958.1,955.5,2014-10-27
2663,9898,17.2,21.083333333333332,2.2,955.6,952.8,2014-10-28
2666,9898,15.0,6.0,1.4,956.1,953.2,2014-10-29
2671,9898,16.8,12.0,2.5,959.2,956.1,2014-10-30
2674,9898,16.5,21.083333333333332,1.7,960.1,958.3,2014-10-31
2678,9898,16.2,11.0,2.5,959.4,958.3,2014-11-01
2682,9898,15.7,23.772727272727273,3.1,958.7,953.2,2014-11-02
2687,9898,15.4,22.0,2.8,953.2,938.4,2014-11-03
2690,9898,10.3,23.772727272727273,7.5,938.4,932.4,2014-11-04
2695,9898,10.8,30.0,6.4,946.2,936.3,2014-11-05
2699,9898,9.8,28.0,6.1,948.9,946.0,2014-11-06
2700,9898,12.0,28.0,2.8,951.2,947.5,2014-11-07
2706,9898,9.8,23.772727272727273,2.8,951.2,944.3,2014-11-08
2708,9898,10.0,23.772727272727273,2.5,947.3,942.5,2014-11-09
2713,9898,8.7,99.0,3.1,949.0,946.9,2014-11-10
2716,9898,6.5,9.0,4.2,946.9,938.5,2014-11-11
2720,9898,10.8,23.772727272727273,3.3,948.5,939.9,2014-11-12
2726,9898,12.7,23.772727272727273,3.1,949.0,946.0,2014-11-13
2731,9898,11.4,23.0,3.9,946.0,940.6,2014-11-14
2735,9898,10.5,30.0,5.0,945.2,942.2,2014-11-15
2738,9898,9.2,28.0,3.9,947.4,943.5,2014-11-16
2741,9898,9.0,30.0,7.5,947.1,942.9,2014-11-17
2745,9898,9.9,23.772727272727273,2.5,949.5,946.7,2014-11-18
2749,9898,10.8,99.0,2.5,955.6,949.4,2014-11-19
2752,9898,12.8,8.0,3.3,956.0,955.3,2014-11-20
2759,9898,13.4,8.0,3.1,956.0,954.4,2014-11-21
2761,9898,13.6,7.0,3.3,954.8,951.6,2014-11-22
2765,9898,15.5,23.772727272727273,4.4,953.7,952.1,2014-11-23
2769,9898,15.5,2.0,2.8,954.6,953.3,2014-11-24
2773,9898,13.6,5.0,1.7,954.1,951.6,2014-11-25
2779,9898,10.6,20.0,1.9,951.6,946.2,2014-11-26
2783,9898,10.2,10.0,4.4,946.2,933.9,2014-11-27
2785,9898,11.8,10.0,6.9,933.9,928.6,2014-11-28
2788,9898,12.0,8.0,4.7,935.0,931.4,2014-11-29
2795,9898,12.2,8.0,3.1,937.2,935.0,2014-11-30
2797,9898,10.6,26.25,8.3,939.4,934.7,2014-12-01
2800,9898,10.1,26.25,3.1,944.4,939.4,2014-12-02
2806,9898,4.3,8.0,3.3,947.1,944.4,2014-12-03
2811,9898,5.4,28.0,1.7,948.3,945.7,2014-12-04
2815,9898,7.3,28.0,7.2,954.3,948.3,2014-12-05
2816,9898,6.4,30.0,7.2,954.3,953.4,2014-12-06
2821,9898,6.8,30.0,6.4,958.7,954.3,2014-12-07
2826,9898,9.1,28.0,9.7,958.7,956.1,2014-12-08
2828,9898,6.5,30.0,6.7,960.6,956.2,2014-12-09
2835,9898,7.2,31.0,3.3,963.5,960.4,2014-12-10
2836,9898,9.2,32.0,8.6,961.1,959.0,2014-12-11
2842,9898,6.9,10.0,3.1,959.5,950.8,2014-12-12
2845,9898,9.0,26.25,2.5,950.8,949.4,2014-12-13
2851,9898,9.4,35.0,1.9,952.1,949.7,2014-12-14
2853,9898,8.2,27.0,3.9,954.9,950.9,2014-12-15
2856,9898,8.4,30.0,6.9,954.6,948.9,2014-12-16
2861,9898,11.0,31.0,9.4,958.3,952.6,2014-12-17
2864,9898,11.7,29.0,6.1,962.2,955.4,2014-12-18
2871,9898,7.5,26.25,2.8,964.6,961.3,2014-12-19
2875,9898,5.3,26.25,2.2,966.4,964.3,2014-12-20
2876,9898,6.8,11.0,2.8,967.1,965.6,2014-12-21
2881,9898,2.2,8.0,1.1,967.0,965.1,2014-12-22
2884,9898,0.8,27.0,1.1,965.4,962.4,2014-12-23
2889,9898,0.0,30.0,2.5,963.8,962.6,2014-12-24
2892,9898,1.4,26.25,1.4,964.9,963.8,2014-12-25
2897,9898,4.0,29.0,2.2,963.9,960.7,2014-12-26
2903,9898,7.5,29.0,8.9,960.7,945.8,2014-12-27
2906,9898,4.4,30.0,9.4,953.9,942.6,2014-12-28
2909,9898,2.7,32.0,4.2,965.5,950.6,2014-12-29
2915,9898,1.5,27.0,3.6,967.4,964.5,2014-12-30
2916,9898,4.2,26.25,3.1,964.7,959.9,2014-12-31
2920,9898,3.9,30.695652173913043,3.3,968.7,961.0,2015-01-01
2924,9898,5.6,9.0,1.7,971.7,968.7,2015-01-02
2928,9898,7.8,29.0,3.3,971.4,967.0,2015-01-03
2933,9898,10.0,8.0,3.1,967.0,964.7,2015-01-04
2936,9898,7.2,7.0,3.3,965.1,960.8,2015-01-05
2941,9898,2.0,36.0,2.2,962.7,959.4,2015-01-06
2944,9898,3.0,30.695652173913043,1.9,967.0,962.7,2015-01-07
2949,9898,2.2,30.695652173913043,2.8,973.4,967.0,2015-01-08
2954,9898,3.6,30.695652173913043,2.2,975.4,972.6,2015-01-09
2957,9898,7.3,30.695652173913043,2.8,972.6,962.4,2015-01-10
2961,9898,8.2,30.0,6.4,968.1,961.4,2015-01-11
2966,9898,5.7,12.0,2.5,968.5,963.4,2015-01-12
2968,9898,8.6,10.0,2.2,963.4,957.9,2015-01-13
2972,9898,8.7,30.695652173913043,4.4,961.3,958.2,2015-01-14
2976,9898,8.8,8.0,1.7,958.2,947.5,2015-01-15
2980,9898,5.8,28.0,6.4,951.0,943.4,2015-01-16
2986,9898,5.4,29.0,7.8,955.5,950.7,2015-01-17
2991,9898,2.2,99.0,3.6,955.2,944.4,2015-01-18
2993,9898,4.8,29.0,5.6,945.1,943.3,2015-01-19
2996,9898,2.4,26.0,2.2,945.1,943.1,2015-01-20
3001,9898,4.6,30.695652173913043,8.1,943.5,940.7,2015-01-21
3005,9898,5.2,32.0,3.9,950.3,941.3,2015-01-22
3008,9898,5.9,33.0,9.2,955.7,950.3,2015-01-23
3014,9898,6.6,30.0,6.1,958.3,955.7,2015-01-24
3017,9898,6.5,32.0,6.4,958.3,957.2,2015-01-25
3021,9898,4.2,99.0,3.3,961.1,958.1,2015-01-26
3026,9898,7.8,32.0,13.3,961.1,956.2,2015-01-27
3031,9898,7.5,29.0,4.4,956.6,952.4,2015-01-28
3033,9898,8.4,30.695652173913043,9.4,952.4,931.9,2015-01-29
3039,9898,7.2,30.0,7.8,931.9,925.6,2015-01-30
3043,9898,3.9,29.0,9.4,936.3,923.5,2015-01-31
3044,9898,2.3,30.0,11.9,945.2,936.3,2015-02-01
3051,9898,3.6,30.0,4.2,945.2,935.8,2015-02-02
3055,9898,3.6,30.0,7.2,935.8,932.2,2015-02-03
3059,9898,3.0,32.0,4.4,937.2,933.2,2015-02-04
3063,9898,2.8,30.96153846153846,8.6,941.9,937.2,2015-02-05
3064,9898,0.8,99.0,4.4,947.1,941.2,2015-02-06
3068,9898,1.4,26.0,2.2,956.9,947.1,2015-02-07
3075,9898,2.2,26.0,5.0,957.3,952.7,2015-02-08
3078,9898,3.6,10.0,3.1,962.0,954.2,2015-02-09
3081,9898,6.9,8.0,1.1,960.3,957.5,2015-02-10
3086,9898,6.2,10.0,1.9,957.8,955.6,2015-02-11
3091,9898,7.2,3.0,2.2,955.9,955.0,2015-02-12
3094,9898,8.6,22.0,1.9,955.9,952.1,2015-02-13
3097,9898,8.3,30.0,5.3,952.1,946.3,2015-02-14
3102,9898,9.1,30.0,8.3,949.5,943.4,2015-02-15
3105,9898,9.0,30.0,6.1,953.6,949.5,2015-02-16
3108,9898,9.4,32.0,1.9,964.8,953.6,2015-02-17
3112,9898,6.6,22.0,3.6,966.6,964.6,2015-02-18
3116,9898,8.6,28.0,1.9,966.6,961.3,2015-02-19
3120,9898,8.2,30.96153846153846,2.8,961.3,948.4,2015-02-20
3124,9898,6.0,30.0,11.4,948.5,939.3,2015-02-21
3128,9898,6.8,31.0,8.9,945.9,941.9,2015-02-22
3134,9898,10.6,29.0,6.7,947.3,943.5,2015-02-23
3138,9898,5.2,99.0,12.5,956.7,947.2,2015-02-24
3140,9898,7.6,30.0,12.8,956.7,952.5,2015-02-25
3146,9898,12.6,30.0,11.7,955.8,951.8,2015-02-26
3150,9898,7.4,30.0,13.3,955.5,950.7,2015-02-27
3155,9898,8.0,28.0,7.5,955.5,953.5,2015-02-28
3159,9898,13.4,30.0,6.1,956.6,954.3,2015-03-01
3161,9898,14.2,29.0,6.1,958.7,955.2,2015-03-02
3165,9898,14.6,22.0,2.5,959.1,958.0,2015-03-03
3171,9898,8.5,29.0,11.1,965.1,958.3,2015-03-04
3173,9898,8.4,26.0,5.3,964.8,961.7,2015-03-05
3179,9898,8.8,31.0,2.5,965.7,962.5,2015-03-06
3182,9898,13.4,28.0,2.8,964.3,959.3,2015-03-07
3186,9898,12.0,99.0,3.1,959.3,956.5,2015-03-08
3190,9898,11.0,9.0,1.9,958.7,957.3,2015-03-09
3193,9898,14.2,27.08695652173913,1.4,960.6,958.7,2015-03-10
3196,9898,16.2,27.08695652173913,2.5,959.7,957.1,2015-03-11
3200,9898,15.0,10.0,2.2,957.2,953.9,2015-03-12
3204,9898,10.2,29.0,6.9,956.5,954.9,2015-03-13
3210,9898,6.4,32.0,8.6,956.5,952.5,2015-03-14
3213,9898,7.9,27.08695652173913,4.4,953.7,949.8,2015-03-15
3216,9898,7.6,17.0,2.2,954.6,951.1,2015-03-16
3220,9898,8.8,10.0,3.6,955.9,953.9,2015-03-17
3224,9898,10.0,14.0,3.3,956.1,953.5,2015-03-18
3230,9898,12.0,3.0,2.2,954.7,952.8,2015-03-19
3235,9898,12.6,27.08695652173913,1.9,953.6,948.1,2015-03-20
3238,9898,10.2,27.08695652173913,2.2,948.7,944.6,2015-03-21
3240,9898,10.0,28.0,1.9,948.1,944.5,2015-03-22
3246,9898,8.3,27.08695652173913,4.2,948.1,942.9,2015-03-23
3251,9898,7.7,27.08695652173913,5.453333333333334,942.9,940.9,2015-03-24
3254,9898,8.0,32.0,6.9,944.1,938.9,2015-03-25
3258,9898,9.2,29.0,8.9,951.7,944.0,2015-03-26
3260,9898,13.9,28.0,11.1,958.5,951.6,2015-03-27
3264,9898,14.6,27.08695652173913,11.4,959.4,957.7,2015-03-28
3271,9898,13.3,29.0,10.3,958.8,956.7,2015-03-29
3274,9898,15.8,30.0,14.7,959.9,956.5,2015-03-30
3276,9898,16.4,29.0,11.4,960.5,958.0,2015-03-31
3282,9898,12.2,19.529411764705884,5.6,961.0,959.1,2015-04-01
3286,9898,12.2,19.529411764705884,2.8,959.7,955.9,2015-04-02
3289,9898,15.0,29.0,4.4,956.4,950.7,2015-04-03
3292,9898,12.4,28.0,5.0,951.1,947.8,2015-04-04
3297,9898,12.6,7.0,2.8,950.7,946.1,2015-04-05
3303,9898,13.5,12.0,3.1,958.9,950.7,2015-04-06
3305,9898,12.2,17.0,2.8,965.7,958.8,2015-04-07
3309,9898,11.0,10.0,3.3,965.7,961.1,2015-04-08
3315,9898,12.1,12.0,4.4,961.3,959.2,2015-04-09
3316,9898,13.9,16.0,3.3,960.5,956.8,2015-04-10
3323,9898,15.6,14.0,2.8,962.3,957.9,2015-04-11
3326,9898,16.4,11.0,2.2,963.7,961.9,2015-04-12
3329,9898,17.1,19.529411764705884,2.2,964.3,962.5,2015-04-13
3332,9898,19.2,19.529411764705884,3.1,963.3,957.7,2015-04-14
3337,9898,14.8,12.0,3.9,957.7,952.7,2015-04-15
3341,9898,15.0,19.529411764705884,1.7,952.7,950.6,2015-04-16
3346,9898,16.6,28.0,3.1,953.8,951.5,2015-04-17
3349,9898,15.5,19.529411764705884,3.9,953.1,945.1,2015-04-18
3355,9898,13.0,19.529411764705884,4.7,954.1,948.4,2015-04-19
3359,9898,13.9,26.0,2.2,958.3,954.0,2015-04-20
3363,9898,16.2,19.529411764705884,2.8,959.5,958.1,2015-04-21
3365,9898,14.8,19.529411764705884,3.3,958.7,954.7,2015-04-22
3368,9898,15.6,19.529411764705884,4.7,955.5,952.0,2015-04-23
3372,9898,15.3,19.529411764705884,1.7,952.9,949.2,2015-04-24
3376,9898,17.6,19.529411764705884,2.8,950.9,948.0,2015-04-25
3382,9898,13.6,28.0,2.8,948.0,940.7,2015-04-26
3386,9898,12.8,30.0,12.5,950.2,941.0,2015-04-27
3389,9898,12.8,24.0,4.2,953.9,950.2,2015-04-28
3392,9898,14.4,28.0,3.6,955.9,953.3,2015-04-29
3398,9898,15.7,19.529411764705884,2.5,956.5,953.0,2015-04-30
3400,9898,17.4,32.94444444444444,3.1,953.5,950.8,2015-05-01
3405,9898,19.6,32.94444444444444,1.7,952.2,947.9,2015-05-02
3409,9898,20.8,32.94444444444444,1.1,949.0,947.0,2015-05-03
3412,9898,19.5,32.94444444444444,5.6,948.4,941.4,2015-05-04
3417,9898,20.4,32.94444444444444,3.3,950.7,943.9,2015-05-05
3420,9898,17.0,32.94444444444444,4.7,955.7,950.7,2015-05-06
3425,9898,18.7,9.0,3.6,956.1,951.2,2015-05-07
3431,9898,19.7,32.94444444444444,7.2,957.9,950.7,2015-05-08
3433,9898,21.2,32.94444444444444,4.7,960.0,957.9,2015-05-09
3436,9898,21.8,32.94444444444444,3.1,960.5,957.1,2015-05-10
3442,9898,23.6,99.0,3.1,959.1,956.6,2015-05-11
3444,9898,23.9,32.94444444444444,1.9,959.3,957.1,2015-05-12
3450,9898,26.2,99.0,1.9,955.3620689655173,951.2413793103449,2015-05-13
3455,9898,20.8,31.0,6.4,955.3620689655173,951.2413793103449,2015-05-14
3458,9898,14.0,31.0,15.0,956.8,950.4,2015-05-15
3461,9898,19.0,28.0,6.4,959.0,956.7,2015-05-16
3466,9898,18.0,24.0,3.9,958.9,954.3,2015-05-17
3470,9898,20.3,32.94444444444444,3.6,954.5,946.0,2015-05-18
3472,9898,10.6,28.0,2.8,950.7,946.9,2015-05-19
3476,9898,13.2,31.0,10.6,957.5,950.7,2015-05-20
3481,9898,14.1,30.0,4.2,958.9,956.4,2015-05-21
3487,9898,14.0,32.94444444444444,4.2,958.8,952.8,2015-05-22
3491,9898,16.1,26.0,4.7,954.8,950.1,2015-05-23
3494,9898,17.2,24.0,2.8,953.2,952.0,2015-05-24
3498,9898,19.4,32.94444444444444,5.3,954.3,950.5,2015-05-25
3500,9898,18.0,29.0,6.7,953.9,949.3,2015-05-26
3505,9898,18.5,24.0,4.2,955.4,953.1,2015-05-27
3510,9898,20.4,9.0,2.8,955.8,951.8,2015-05-28
3515,9898,21.4,28.0,3.3,952.8,949.0,2015-05-29
3518,9898,18.8,21.0,3.6,953.9,951.8,2015-05-30
3523,9898,22.0,22.0,2.5,953.9,951.9,2015-05-31
3527,9898,21.8,28.58823529411765,4.2,954.8,952.3,2015-06-01
3528,9898,22.8,99.0,1.7,956.4,952.3,2015-06-02
3535,9898,24.8,28.58823529411765,2.8,958.2,956.4,2015-06-03
3538,9898,25.2,17.0,3.3,958.3,955.5,2015-06-04
3543,9898,24.3,13.0,3.1,957.1,954.5,2015-06-05
3545,9898,25.2,99.0,3.1,958.3,956.3,2015-06-06
3549,9898,25.6,28.58823529411765,2.5,959.4,955.6,2015-06-07
3554,9898,24.8,28.58823529411765,2.5,956.9,953.5,2015-06-08
3559,9898,23.9,23.0,3.3,953.8,950.3,2015-06-09
3563,9898,19.6,28.58823529411765,5.0,952.9,951.6,2015-06-10
3567,9898,19.1,28.58823529411765,3.6103448275862067,952.0,948.0,2015-06-11
3568,9898,19.9,21.0,2.8,949.0,946.1,2015-06-12
3572,9898,19.2,14.0,2.8,948.8,946.5,2015-06-13
3576,9898,19.3,28.58823529411765,3.9,949.7,947.6,2015-06-14
3582,9898,19.2,28.58823529411765,3.1,955.7,949.7,2015-06-15
3587,9898,18.9,28.58823529411765,5.8,957.1,955.1,2015-06-16
3591,9898,19.3,28.58823529411765,5.6,957.3,954.8,2015-06-17
3594,9898,20.4,26.0,5.6,957.7,954.3,2015-06-18
3597,9898,21.6,28.58823529411765,4.2,954.9,950.8,2015-06-19
3600,9898,21.2,25.0,3.9,955.8,953.9,2015-06-20
3606,9898,24.4,8.0,2.2,955.5,953.0,2015-06-21
3609,9898,26.0,22.0,3.3,954.2,950.1,2015-06-22
3615,9898,24.2,2.0,4.2,952.7,948.6,2015-06-23
3616,9898,22.2,22.0,1.7,956.6,952.3,2015-06-24
3620,9898,25.2,28.58823529411765,3.1,958.2,956.2,2015-06-25
3627,9898,27.3,28.0,4.4,958.1,955.0,2015-06-26
3630,9898,28.5,28.0,3.6,957.0,954.2,2015-06-27
3633,9898,29.6,29.0,5.3,955.6,953.7,2015-06-28
3636,9898,28.5,10.0,3.3,956.9,954.8,2015-06-29
3643,9898,28.8,28.58823529411765,4.4,955.2,951.4,2015-06-30
3644,9898,29.3,14.0,6.1,954.5,951.8,2015-07-01
3649,9898,27.5,7.0,5.8,957.9,954.2,2015-07-02
3653,9898,29.6,10.0,6.7,958.7,956.3,2015-07-03
3658,9898,29.0,8.0,4.7,959.0,955.0,2015-07-04
3663,9898,32.0,27.318181818181817,3.1,956.1,953.5,2015-07-05
3667,9898,30.6,12.0,3.3,956.3,953.2,2015-07-06
3669,9898,32.4,30.0,3.3,953.9,950.3,2015-07-07
3673,9898,25.7,27.318181818181817,7.8,953.5,951.6,2015-07-08
3677,9898,22.6,23.0,3.1,954.8,952.4,2015-07-09
3683,9898,28.7,27.318181818181817,3.9,953.7,951.3,2015-07-10
3687,9898,26.8,27.318181818181817,3.3,956.5,953.7,2015-07-11
3690,9898,26.0,27.318181818181817,4.2,956.6,953.5,2015-07-12
3695,9898,25.8,27.318181818181817,3.9,955.7,952.9,2015-07-13
3696,9898,29.6,27.318181818181817,3.3,956.0,952.8,2015-07-14
3703,9898,29.1,8.0,2.8,955.0,951.7,2015-07-15
3705,9898,30.2,24.0,6.4,954.0,951.4,2015-07-16
3710,9898,29.4,27.318181818181817,6.4,955.2,953.3,2015-07-17
3713,9898,27.8,19.0,4.2,956.0,952.6,2015-07-18
3716,9898,27.2,27.318181818181817,3.1,953.6,951.7,2015-07-19
3720,9898,29.4,20.0,2.8,952.7,950.8,2015-07-20
3725,9898,28.6,99.0,3.6,954.8,948.8,2015-07-21
3731,9898,26.4,29.0,4.7,954.9,950.9,2015-07-22
3732,9898,26.2,29.0,3.3,954.6,948.5,2015-07-23
3738,9898,28.6,30.0,4.2,949.1,945.1,2015-07-24
3743,9898,23.0,28.0,6.9,953.1,949.1,2015-07-25
3746,9898,24.2,29.0,3.1,953.1,948.9,2015-07-26
3751,9898,25.8,26.0,6.9,951.9,949.5,2015-07-27
3755,9898,24.2,34.0,3.1,952.6,948.9,2015-07-28
3758,9898,27.8,99.0,5.0,950.9,947.6,2015-07-29
3762,9898,21.6,12.0,1.9,951.3,949.6,2015-07-30
3766,9898,20.5,11.0,4.4,951.1,947.3,2015-07-31
3770,9898,20.3,23.0,4.2,954.3,949.1,2015-08-01
3775,9898,23.8,8.0,1.9,954.6,952.8,2015-08-02
3777,9898,27.6,25.46153846153846,4.2,953.7,950.8,2015-08-03
3781,9898,25.7,25.46153846153846,3.8666666666666667,952.9,950.8,2015-08-04
3786,9898,27.4,8.0,3.3,952.0,949.9,2015-08-05
3791,9898,28.0,10.0,3.3,952.3,949.9,2015-08-06
3795,9898,28.5,30.0,3.1,954.3,950.9,2015-08-07
3798,9898,18.8,25.0,2.8,957.3,954.3,2015-08-08
3800,9898,20.3,30.0,5.8,957.1,954.3,2015-08-09
3805,9898,22.0,99.0,3.3,954.9,951.3,2015-08-10
3809,9898,26.2,8.0,3.1,952.3,950.1,2015-08-11
3814,9898,27.4,29.0,2.8,955.3,952.3,2015-08-12
3818,9898,23.0,31.0,7.2,952.7,951.2,2015-08-13
3822,9898,20.2,30.0,10.3,952.9,951.2,2015-08-14
3825,9898,21.0,30.0,5.8,952.1,950.1,2015-08-15
3828,9898,20.6,23.0,3.6,952.0,949.3,2015-08-16
3832,9898,24.0,24.0,4.4,950.5,948.4,2015-08-17
3837,9898,20.6,24.0,2.2,953.2,950.0,2015-08-18
3840,9898,22.1,25.46153846153846,2.5,955.9,953.2,2015-08-19
3845,9898,24.8,22.0,2.5,958.5,955.9,2015-08-20
3849,9898,27.0,7.0,2.2,957.7,953.3,2015-08-21
3853,9898,24.8,10.0,3.6,955.1,947.4,2015-08-22
3857,9898,24.1,25.46153846153846,3.6,947.8,944.1,2015-08-23
3863,9898,22.0,25.46153846153846,7.8,953.3,944.8,2015-08-24
3864,9898,22.1,27.0,1.4,956.4,953.3,2015-08-25
3871,9898,25.4,7.0,3.6,955.9,951.3,2015-08-26
3875,9898,27.1,8.0,3.1,953.7,951.3,2015-08-27
3876,9898,27.9,12.0,2.5,955.7,952.9,2015-08-28
3882,9898,26.8,99.0,3.9,957.3,954.5,2015-08-29
3886,9898,26.5,12.0,4.4,957.4,952.3,2015-08-30
3889,9898,25.2,26.0,3.6,957.4,949.1,2015-08-31
3893,9898,21.8,30.0,5.6,954.6,953.0,2015-09-01
3897,9898,20.0,30.0,1.4,954.6,951.0,2015-09-02
3900,9898,19.5,23.35,4.7,952.3,951.0,2015-09-03
3906,9898,16.8,23.35,1.9,953.8,952.2,2015-09-04
3911,9898,16.5,22.0,3.3,956.6,953.8,2015-09-05
3912,9898,17.1,22.0,2.2,958.6,956.2,2015-09-06
3917,9898,16.5,23.35,1.9,957.2,955.9,2015-09-07
3920,9898,18.0,23.35,0.6,955.9,953.3,2015-09-08
3924,9898,20.3,23.35,1.7,953.7,951.3,2015-09-09
3930,9898,21.0,23.35,2.2,952.9,951.3,2015-09-10
3932,9898,21.1,23.35,4.7,952.7,951.4,2015-09-11
3937,9898,21.4,10.0,5.0,952.6,948.7,2015-09-12
3941,9898,20.6,32.0,1.4,949.8,945.6,2015-09-13
3947,9898,17.8,32.0,3.1,950.6,947.2,2015-09-14
3948,9898,18.9,19.0,3.9,950.3,943.8,2015-09-15
3955,9898,22.6,23.35,6.7,943.8,938.7,2015-09-16
3959,9898,15.6,31.0,6.7,953.0,941.7,2015-09-17
3960,9898,16.3,26.0,2.5,957.9,953.0,2015-09-18
3964,9898,18.0,26.0,3.9,960.2,957.4,2015-09-19
3969,9898,17.5,24.0,1.9,958.3,954.9,2015-09-20
3973,9898,21.1,23.35,4.7,955.0,950.8,2015-09-21
3978,9898,18.0,30.0,5.8,950.9,948.0,2015-09-22
3982,9898,16.2,29.0,10.3,953.8,949.1,2015-09-23
3986,9898,17.2,26.0,3.1,955.5,953.8,2015-09-24
3991,9898,21.9,21.0,1.7,954.8,952.0,2015-09-25
3994,9898,20.6,24.0,3.3,954.7,952.7,2015-09-26
3996,9898,19.8,7.0,3.6,958.3,954.7,2015-09-27
4000,9898,19.0,23.35,1.4,959.3,956.9,2015-09-28
4006,9898,19.2,10.0,4.2,957.0,952.6,2015-09-29
4011,9898,18.6,16.0,2.5,956.1,954.2,2015-09-30
4015,9898,18.8,28.0,3.1,957.3,954.3,2015-10-01
4019,9898,18.4,26.09090909090909,1.7,955.6,951.6,2015-10-02
4023,9898,18.1,28.0,1.7,954.4,950.9,2015-10-03
4024,9898,15.1,8.0,2.2,955.6,954.0,2015-10-04
4031,9898,20.4,10.0,2.5,955.0,949.3,2015-10-05
4034,9898,18.8,26.09090909090909,5.6,951.9,947.8,2015-10-06
4037,9898,16.8,26.09090909090909,4.2,953.9,951.9,2015-10-07
4041,9898,15.4,99.0,0.3,955.0,953.0,2015-10-08
4046,9898,16.0,26.0,1.1,953.2,949.5,2015-10-09
4049,9898,18.0,99.0,1.4,950.1,945.9,2015-10-10
4053,9898,17.8,22.0,2.2,946.1,944.5,2015-10-11
4057,9898,20.2,26.0,1.7,949.2,945.3,2015-10-12
