,indicativo,fecha,tmed,dir,velmedia,presMax,presMin
750,9263D,2013-07-07,21.8,32.0,4.2,971.6,968.7
755,9263D,2013-07-08,24.7,99.0,2.8,970.2,966.1
759,9263D,2013-07-09,26.0,17.0,2.2,967.8,962.3
762,9263D,2013-07-10,26.2,99.0,2.5,964.3,959.4
767,9263D,2013-07-11,24.8,35.0,2.8,963.2,960.3
771,9263D,2013-07-12,26.6,33.0,3.3,965.7,961.4
772,9263D,2013-07-13,25.2,32.0,2.2,967.3,963.2
778,9263D,2013-07-14,23.4,99.0,4.4,969.2,965.6
781,9263D,2013-07-15,23.8,15.0,1.9,969.8,966.6
785,9263D,2013-07-16,,,,,
789,9263D,2013-07-17,23.1,35.0,4.7,970.4,968.1
793,9263D,2013-07-18,22.6,32.0,1.9,969.4,965.4
798,9263D,2013-07-19,24.6,15.0,1.4,966.6,961.4
802,9263D,2013-07-20,26.3,99.0,2.2,964.3,960.9
805,9263D,2013-07-21,27.0,23.0,5.0,966.7,962.5
811,9263D,2013-07-22,25.0,99.0,1.7,966.1,961.6
815,9263D,2013-07-23,26.0,99.0,2.8,965.6,960.7
816,9263D,2013-07-24,26.0,20.0,1.7,965.6,962.3
822,9263D,2013-07-25,28.4,34.0,4.2,964.6,958.8
824,9263D,2013-07-26,27.7,13.0,3.9,961.8,955.4
828,9263D,2013-07-27,24.4,99.0,2.5,960.0,955.6
835,9263D,2013-07-28,23.4,99.0,3.1,967.1,959.6
836,9263D,2013-07-29,20.8,34.0,2.2,973.1,967.0
843,9263D,2013-07-30,23.6,34.0,2.5,973.0,969.1
844,9263D,2013-07-31,26.2,14.0,3.3,969.5,961.8
849,9263D,2013-08-01,28.9,99.0,4.7,962.7,958.0
855,9263D,2013-08-02,28.8,34.0,5.3,967.0,959.3
856,9263D,2013-08-03,23.3,33.0,4.4,969.4,965.9
862,9263D,2013-08-04,25.6,99.0,3.1,969.8,964.3
866,9263D,2013-08-05,22.6,34.0,5.6,965.9,963.3
869,9263D,2013-08-06,23.4,99.0,2.8,965.3,958.9
874,9263D,2013-08-07,20.6,32.0,3.6,964.7,959.3
879,9263D,2013-08-08,17.6,1.0,4.2,973.7,964.6
883,9263D,2013-08-09,19.4,99.0,6.1,973.4,971.5
884,9263D,2013-08-10,20.7,31.0,6.1,972.8,968.9
890,9263D,2013-08-11,23.8,32.0,2.2,969.5,963.9
892,9263D,2013-08-12,24.5,34.0,5.0,967.9,963.4
898,9263D,2013-08-13,21.2,36.0,6.4,969.5,967.2
900,9263D,2013-08-14,21.2,32.0,5.6,969.1,966.3
905,9263D,2013-08-15,22.8,99.0,1.9,968.1,963.6
908,9263D,2013-08-16,23.3,34.0,3.6,969.6,963.9
912,9263D,2013-08-17,23.6,34.0,3.3,969.0,964.7
916,9263D,2013-08-18,24.1,35.0,1.1,967.2,963.6
921,9263D,2013-08-19,21.0,99.0,5.3,972.7,967.0
925,9263D,2013-08-20,21.4,33.0,5.3,972.1,968.3
928,9263D,2013-08-21,23.3,30.0,1.1,968.8,963.1
934,9263D,2013-08-22,24.8,33.0,2.5,965.0,960.4
937,9263D,2013-08-23,24.2,99.0,4.2,966.3,962.4
942,9263D,2013-08-24,19.6,35.0,6.9,968.1,966.0
946,9263D,2013-08-25,19.0,36.0,5.0,967.7,961.6
951,9263D,2013-08-26,17.6,35.0,4.2,963.8,961.1
954,9263D,2013-08-27,19.1,32.0,4.4,966.1,963.3
958,9263D,2013-08-28,20.6,36.0,5.0,967.9,964.8
961,9263D,2013-08-29,19.7,34.0,3.9,969.9,966.9
965,9263D,2013-08-30,20.0,36.0,5.8,971.7,968.4
968,9263D,2013-08-31,20.1,33.0,6.4,972.8,970.3
974,9263D,2013-09-01,20.6,32.0,6.4,973.2,970.6
979,9263D,2013-09-02,21.0,31.0,5.3,972.4,969.6
983,9263D,2013-09-03,22.0,22.0,1.4,972.0,967.8
984,9263D,2013-09-04,23.0,18.0,3.1,969.5,964.7
990,9263D,2013-09-05,22.3,32.0,2.8,965.4,959.3
995,9263D,2013-09-06,21.9,34.0,2.8,964.1,959.5
998,9263D,2013-09-07,18.6,31.0,0.8,966.3,961.9
1003,9263D,2013-09-08,15.8,34.0,2.2,973.2,966.0
1005,9263D,2013-09-09,16.3,99.0,3.3,973.2,970.2
1010,9263D,2013-09-10,17.2,99.0,5.0,971.4,968.6
1015,9263D,2013-09-11,15.8,99.0,6.4,971.2,969.0
1016,9263D,2013-09-12,16.0,33.0,5.3,971.8,969.9
1023,9263D,2013-09-13,18.9,32.0,4.2,971.8,969.4
1025,9263D,2013-09-14,19.0,35.0,2.8,970.1,963.5
1030,9263D,2013-09-15,14.4,99.0,5.0,968.0,965.2
1035,9263D,2013-09-16,16.0,99.0,3.3,965.2,961.7
1039,9263D,2013-09-17,16.0,31.0,5.0,966.0,963.8
1042,9263D,2013-09-18,17.8,35.0,3.6,965.7,964.0
1047,9263D,2013-09-19,17.3,99.0,5.6,968.5,964.9
1051,9263D,2013-09-20,19.2,1.0,4.7,971.2,967.1
1053,9263D,2013-09-21,18.3,99.0,4.2,972.4,970.2
1058,9263D,2013-09-22,19.6,34.0,0.8,972.6,968.3
1060,9263D,2013-09-23,20.2,22.0,2.5,969.3,964.0
1067,9263D,2013-09-24,22.1,20.0,0.6,964.8,960.9
1068,9263D,2013-09-25,24.6,12.0,2.8,962.4,958.5
1072,9263D,2013-09-26,25.0,14.0,3.1,962.4,958.7
1078,9263D,2013-09-27,24.3,20.0,4.4,960.6,955.1
1082,9263D,2013-09-28,21.2,99.0,5.3,955.6,952.2
1086,9263D,2013-09-29,19.0,26.0,1.9,957.4,953.3
1089,9263D,2013-09-30,20.4,36.0,0.8,956.8,954.8
1095,9263D,2013-10-01,20.0,99.0,0.8,959.3,955.9
1097,9263D,2013-10-02,22.9,12.0,2.2,960.0,957.0
1100,9263D,2013-10-03,23.2,15.0,8.1,962.9,956.0
1104,9263D,2013-10-04,18.8,99.0,4.2,968.7,960.7
1111,9263D,2013-10-05,15.6,34.0,3.1,973.1,968.7
1115,9263D,2013-10-06,15.6,99.0,3.6,972.7,970.6
1118,9263D,2013-10-07,15.3,33.0,3.9,971.1,969.0
1121,9263D,2013-10-08,14.0,34.0,4.2,972.3,970.2
1124,9263D,2013-10-09,14.8,99.0,6.7,971.9,967.8
1129,9263D,2013-10-10,12.6,99.0,3.9,967.9,964.5
1134,9263D,2013-10-11,10.2,30.0,2.8,966.1,961.9
1139,9263D,2013-10-12,9.2,17.0,1.1,966.8,964.1
1140,9263D,2013-10-13,11.6,24.0,0.6,968.2,965.9
1144,9263D,2013-10-14,15.8,99.0,1.7,967.9,965.2
1148,9263D,2013-10-15,16.0,24.0,2.2,967.3,964.6
1153,9263D,2013-10-16,19.7,34.0,1.9,969.9,966.1
1157,9263D,2013-10-17,18.5,22.0,0.6,969.5,963.5
1162,9263D,2013-10-18,19.6,20.0,4.4,963.6,958.5
1167,9263D,2013-10-19,20.8,17.0,5.8,963.9,958.7
1170,9263D,2013-10-20,18.5,99.0,1.7,966.1,963.2
1174,9263D,2013-10-21,16.7,17.0,4.7,965.3,958.1
1177,9263D,2013-10-22,18.2,14.0,10.0,958.3,954.4
1181,9263D,2013-10-23,17.2,99.0,1.9,964.0,957.4
1185,9263D,2013-10-24,16.5,17.0,8.1,963.9,957.6
1189,9263D,2013-10-25,20.2,17.0,6.7,962.7,958.4
1194,9263D,2013-10-26,16.8,19.0,3.6,967.7,962.2
1196,9263D,2013-10-27,14.6,15.0,1.9,971.3,965.8
1201,9263D,2013-10-28,16.0,99.0,3.3,966.9,963.2
1204,9263D,2013-10-29,9.9,33.0,3.6,971.5,966.4
1211,9263D,2013-10-30,10.8,99.0,4.7,971.9,969.3
1215,9263D,2013-10-31,10.2,99.0,1.9,971.8,969.6
1217,9263D,2013-11-01,9.5,20.0,0.3,971.2,965.5
1220,9263D,2013-11-02,16.4,32.0,2.5,965.6,962.2
1225,9263D,2013-11-03,12.5,34.0,2.5,968.4,962.0
1229,9263D,2013-11-04,11.1,35.0,3.1,962.0,953.8
1235,9263D,2013-11-05,14.0,99.0,4.2,966.2,957.0
1238,9263D,2013-11-06,17.1,29.0,1.4,968.6,964.9
1241,9263D,2013-11-07,15.4,99.0,0.8,966.7,963.7
1245,9263D,2013-11-08,14.8,34.0,2.8,969.2,962.1
1248,9263D,2013-11-09,9.8,26.0,2.5,970.6,967.4
1255,9263D,2013-11-10,12.0,35.0,6.9,973.9,969.5
1256,9263D,2013-11-11,12.6,34.0,6.1,974.7,972.4
1261,9263D,2013-11-12,13.4,33.0,4.7,974.0,970.7
1266,9263D,2013-11-13,13.0,35.0,6.4,974.5,970.5
1271,9263D,2013-11-14,9.4,35.0,6.4,977.9,972.5
1275,9263D,2013-11-15,5.6,35.0,5.3,973.2,966.3
1279,9263D,2013-11-16,4.7,3.0,4.2,969.3,965.4
1283,9263D,2013-11-17,7.4,35.0,2.8,965.5,959.6
1287,9263D,2013-11-18,8.4,34.0,7.2,959.6,953.7
1290,9263D,2013-11-19,6.8,33.0,6.1,964.6,955.7
1292,9263D,2013-11-20,3.6,36.0,3.1,965.3,959.4
1298,9263D,2013-11-21,5.5,30.0,3.1,959.4,951.8
1301,9263D,2013-11-22,4.0,35.0,5.0,959.9,951.8
1305,9263D,2013-11-23,4.8,35.0,7.5,964.2,959.6
1308,9263D,2013-11-24,4.4,1.0,9.2,971.6,964.0
1315,9263D,2013-11-25,4.8,34.0,7.8,976.1,971.1
1319,9263D,2013-11-26,3.6,99.0,6.4,976.1,974.3
1320,9263D,2013-11-27,1.6,32.0,5.6,976.1,971.7
1324,9263D,2013-11-28,1.8,36.0,,977.8,974.7
1331,9263D,2013-11-29,4.6,34.0,6.4,976.8,973.6
1333,9263D,2013-11-30,5.7,35.0,6.4,973.7,965.5
1336,9263D,2013-12-01,4.0,34.0,6.7,970.7,967.6
1340,9263D,2013-12-02,2.4,36.0,4.4,973.2,967.7
1346,9263D,2013-12-03,4.6,99.0,0.6,975.3,972.9
1350,9263D,2013-12-04,6.2,33.0,1.4,976.8,973.8
1355,9263D,2013-12-05,6.6,33.0,6.4,978.0,975.4
1356,9263D,2013-12-06,6.4,99.0,6.1,977.5,972.8
1361,9263D,2013-12-07,5.8,99.0,0.6,972.9,969.8
1364,9263D,2013-12-08,4.2,16.0,0.8,976.2,972.3
1368,9263D,2013-12-09,2.9,99.0,0.3,978.5,976.1
1375,9263D,2013-12-10,3.4,99.0,0.6,979.7,977.3
1376,9263D,2013-12-11,3.2,99.0,1.4,979.9,976.6
1381,9263D,2013-12-12,2.8,17.0,1.9,978.4,974.9
1384,9263D,2013-12-13,3.8,30.0,0.8,976.8,971.8
1390,9263D,2013-12-14,7.2,99.0,2.2,980.7,976.8
1392,9263D,2013-12-15,4.9,99.0,0.3,981.2,977.9
1398,9263D,2013-12-16,3.6,99.0,2.2,978.0,973.8
1401,9263D,2013-12-17,7.2,14.0,1.7,975.8,972.7
1405,9263D,2013-12-18,7.9,17.0,4.2,973.0,965.9
1409,9263D,2013-12-19,7.4,29.0,1.9,966.1,958.1
1412,9263D,2013-12-20,4.4,2.0,6.4,978.5,966.1
1419,9263D,2013-12-21,3.1,32.0,0.6,980.0,977.1
1421,9263D,2013-12-22,3.9,99.0,0.0,977.8,975.1
1427,9263D,2013-12-23,4.6,99.0,2.8,975.1,962.3
1431,9263D,2013-12-24,10.4,18.0,11.7,962.3,944.9
1435,9263D,2013-12-25,7.4,99.0,5.0,949.4,942.1
1439,9263D,2013-12-26,5.4,30.0,4.2,962.2,949.3
1443,9263D,2013-12-27,7.4,18.0,2.8,961.6,952.5
1446,9263D,2013-12-28,7.0,17.0,3.3,968.1,952.5
1448,9263D,2013-12-29,3.2,17.0,0.8,976.6,968.0
1453,9263D,2013-12-30,3.4,99.0,1.4,975.6,969.1
1456,9263D,2013-12-31,4.4,99.0,1.1,969.1,963.1
1462,9263D,2014-01-01,7.4,18.0,2.8,964.6,956.8
1467,9263D,2014-01-02,11.0,19.0,2.2,960.3,956.2
1470,9263D,2014-01-03,13.0,99.0,1.1,963.9,959.4
1475,9263D,2014-01-04,8.2,32.0,5.0,962.9,950.2
1477,9263D,2014-01-05,5.2,14.0,2.5,965.4,962.8
1481,9263D,2014-01-06,8.0,20.0,1.4,965.2,962.1
1486,9263D,2014-01-07,13.0,17.0,0.8,967.9,963.7
1490,9263D,2014-01-08,12.3,14.0,1.9,968.6,966.4
1493,9263D,2014-01-09,7.6,99.0,0.6,967.9,965.6
1499,9263D,2014-01-10,5.0,17.0,0.0,966.0,962.6
1503,9263D,2014-01-11,3.6,4.0,0.6,969.2,963.8
1506,9263D,2014-01-12,7.0,11.0,1.7,970.0,967.7
1508,9263D,2014-01-13,7.6,99.0,2.2,968.0,960.1
1515,9263D,2014-01-14,6.7,35.0,1.4,964.5,957.6
1518,9263D,2014-01-15,8.4,99.0,1.1,963.8,955.5
1522,9263D,2014-01-16,7.6,29.0,2.2,955.5,952.6
1526,9263D,2014-01-17,6.8,14.0,7.2,952.7,946.5
1529,9263D,2014-01-18,5.6,99.0,5.0,946.6,940.7
1535,9263D,2014-01-19,5.3,31.0,1.9,954.5,942.4
1536,9263D,2014-01-20,4.5,33.0,5.0,964.6,954.1
1543,9263D,2014-01-21,5.8,99.0,1.9,964.4,958.7
1545,9263D,2014-01-22,6.5,99.0,1.7,966.6,957.7
1548,9263D,2014-01-23,6.6,34.0,2.8,973.7,966.6
1555,9263D,2014-01-24,9.0,34.0,3.9,973.1,965.9
1558,9263D,2014-01-25,11.0,99.0,5.3,973.9,967.9
1562,9263D,2014-01-26,11.8,33.0,1.1,973.5,960.8
1567,9263D,2014-01-27,6.4,28.0,2.8,961.3,955.1
1570,9263D,2014-01-28,4.0,19.0,3.1,959.4,942.1
1572,9263D,2014-01-29,5.8,32.0,0.8,951.0,942.2
1578,9263D,2014-01-30,4.4,30.0,2.5,955.5,950.8
1583,9263D,2014-01-31,6.4,99.0,1.1,959.0,954.3
1586,9263D,2014-02-01,4.6,99.0,3.1,962.5,953.6
1590,9263D,2014-02-02,5.2,31.0,0.3,966.6,960.6
1595,9263D,2014-02-03,3.4,21.0,2.8,960.6,953.3
1597,9263D,2014-02-04,4.8,12.0,6.7,959.8,948.2
1602,9263D,2014-02-05,8.4,99.0,6.4,959.9,946.2
1605,9263D,2014-02-06,10.6,16.0,11.1,959.8,947.2
1610,9263D,2014-02-07,8.8,25.0,3.9,962.2,952.5
1614,9263D,2014-02-08,6.6,31.0,5.0,957.1,950.0
1618,9263D,2014-02-09,5.3,16.0,6.7,958.1,936.9
1621,9263D,2014-02-10,4.7,30.0,6.4,964.6,936.3
1625,9263D,2014-02-11,1.8,17.0,1.4,964.7,956.9
1629,9263D,2014-02-12,4.0,99.0,1.9,964.3,960.4
1632,9263D,2014-02-13,10.4,26.0,4.7,962.7,957.8
1638,9263D,2014-02-14,12.4,20.0,11.9,960.3,950.9
1643,9263D,2014-02-15,9.6,19.0,2.2,961.7,952.1
1646,9263D,2014-02-16,6.6,99.0,1.9,964.3,961.1
1651,9263D,2014-02-17,6.3,12.0,6.1,961.5,958.2
1652,9263D,2014-02-18,6.8,35.0,1.4,965.6,959.9
1656,9263D,2014-02-19,6.6,34.0,2.8,969.0,965.1
1661,9263D,2014-02-20,8.0,35.0,0.6,968.0,961.7
1664,9263D,2014-02-21,5.7,1.0,4.2,967.7,963.7
1669,9263D,2014-02-22,5.6,34.0,0.6,970.2,967.0
1673,9263D,2014-02-23,7.0,12.0,3.6,969.9,960.1
1677,9263D,2014-02-24,10.2,16.0,4.4,962.9,959.5
1680,9263D,2014-02-25,8.8,35.0,1.7,966.0,959.8
1685,9263D,2014-02-26,4.4,99.0,1.9,974.4,965.8
1691,9263D,2014-02-27,5.3,31.0,0.0,974.1,968.6
1695,9263D,2014-02-28,4.1,31.0,8.1,968.8,959.6
1696,9263D,2014-03-01,4.2,25.0,1.1,961.6,949.5
1703,9263D,2014-03-02,8.8,29.0,1.1,954.6,947.7
1706,9263D,2014-03-03,6.9,30.0,3.1,954.0,949.5
1710,9263D,2014-03-04,6.3,34.0,4.2,960.9,953.7
1713,9263D,2014-03-05,8.8,32.0,6.4,971.0,958.3
1719,9263D,2014-03-06,9.4,35.0,6.7,971.1,967.3
1721,9263D,2014-03-07,9.7,35.0,1.7,972.7,969.3
1724,9263D,2014-03-08,10.6,12.0,1.4,972.0,967.4
1729,9263D,2014-03-09,12.0,99.0,3.9,973.4,970.0
1735,9263D,2014-03-10,10.2,36.0,2.2,971.9,966.7
1739,9263D,2014-03-11,10.8,99.0,3.6,970.8,966.7
1742,9263D,2014-03-12,10.0,21.0,1.7,974.8,970.8
1744,9263D,2014-03-13,9.2,21.0,1.9,974.6,972.1
1751,9263D,2014-03-14,10.4,36.0,1.7,975.1,971.1
1755,9263D,2014-03-15,10.0,35.0,8.1,977.8,974.7
1757,9263D,2014-03-16,12.2,99.0,5.6,976.8,970.9
1761,9263D,2014-03-17,13.0,23.0,0.3,970.9,965.9
1767,9263D,2014-03-18,9.5,99.0,6.1,974.5,967.9
1771,9263D,2014-03-19,12.2,34.0,3.9,974.2,966.6
1772,9263D,2014-03-20,12.6,99.0,1.1,967.4,963.4
1779,9263D,2014-03-21,14.6,33.0,2.5,966.3,960.7
1781,9263D,2014-03-22,8.2,99.0,5.3,963.7,958.9
1786,9263D,2014-03-23,5.1,34.0,3.9,968.6,961.5
1789,9263D,2014-03-24,3.0,99.0,0.8,968.1,962.3
1795,9263D,2014-03-25,4.8,30.0,4.4,966.2,956.4
1797,9263D,2014-03-26,3.6,34.0,2.5,962.8,955.2
1801,9263D,2014-03-27,7.4,99.0,2.2,961.7,955.1
1804,9263D,2014-03-28,9.5,14.0,6.4,957.8,955.2
1810,9263D,2014-03-29,12.8,20.0,6.7,957.9,954.1
1814,9263D,2014-03-30,11.8,16.0,5.0,960.6,956.7
1818,9263D,2014-03-31,13.4,20.0,4.2,961.8,958.5
1821,9263D,2014-04-01,15.8,13.0,6.9,958.6,951.8
1825,9263D,2014-04-02,13.9,20.0,6.1,952.4,947.2
1830,9263D,2014-04-03,9.9,32.0,4.4,956.8,946.6
1833,9263D,2014-04-04,12.8,34.0,3.6,964.2,956.8
1836,9263D,2014-04-05,15.0,34.0,2.5,968.5,963.9
1842,9263D,2014-04-06,16.5,99.0,0.6,,
1847,9263D,2014-04-07,17.2,99.0,3.6,968.9,963.4
1850,9263D,2014-04-08,12.3,33.0,5.8,972.7,968.7
1852,9263D,2014-04-09,13.9,33.0,1.4,972.7,965.7
1856,9263D,2014-04-10,16.0,26.0,0.6,967.5,961.3
1861,9263D,2014-04-11,15.2,99.0,5.0,965.2,961.9
1867,9263D,2014-04-12,13.4,99.0,4.7,968.7,963.7
1869,9263D,2014-04-13,14.7,99.0,5.0,969.9,966.7
1875,9263D,2014-04-14,16.0,3.0,1.9,967.4,962.6
1876,9263D,2014-04-15,18.3,4.0,2.5,964.4,961.2
1882,9263D,2014-04-16,17.0,35.0,2.2,966.6,963.2
1884,9263D,2014-04-17,15.0,3.0,3.6,968.2,965.4
1889,9263D,2014-04-18,14.0,99.0,3.6,965.9,959.1
1892,9263D,2014-04-19,11.2,99.0,5.3,959.4,950.8
1896,9263D,2014-04-20,9.4,36.0,1.7,952.2,949.9
1903,9263D,2014-04-21,10.9,16.0,0.8,955.8,949.6
1905,9263D,2014-04-22,12.4,99.0,2.8,965.3,955.8
1910,9263D,2014-04-23,12.6,35.0,2.2,968.9,965.1
1915,9263D,2014-04-24,11.6,34.0,2.2,967.9,959.4
1918,9263D,2014-04-25,11.7,32.0,4.4,967.4,963.2
1922,9263D,2014-04-26,11.3,35.0,3.1,964.9,960.8
