,indicativo,fecha,tmed,dir,velmedia,presMax,presMin
106,0076,2012-04-16,14.4,13.0,3.3,1014.4,1007.7
106,9263D,2012-04-16,6.0,35.0,11.4,969.6,964.3
106,9434,2012-04-16,9.4,34.0,15.3,989.4,984.4
106,9898,2012-04-16,9.2,32.0,13.3,952.6,946.8
107,0076,2012-04-17,12.4,99.0,7.2,1015.2,1008.1
107,9898,2012-04-17,9.4,29.0,7.8,952.6,944.9
107,9434,2012-04-17,11.9,30.0,7.2,989.4,979.8
107,9263D,2012-04-17,8.1,35.0,2.8,969.0,958.8
108,9434,2012-04-18,11.8,25.0,7.8,981.0,970.4
108,0076,2012-04-18,15.0,99.0,5.3,1008.1,998.8
108,9898,2012-04-18,9.8,30.0,8.6,944.9,936.6
108,9263D,2012-04-18,8.5,26.0,1.7,958.8,947.3
109,9898,2012-04-19,9.6,30.0,9.7,940.1,934.9
109,9434,2012-04-19,13.9,26.0,8.6,975.5,970.1
109,0076,2012-04-19,16.6,99.0,7.5,1002.9,996.5
109,9263D,2012-04-19,8.4,31.0,0.3,953.6,946.1
110,9898,2012-04-20,11.0,28.0,6.7,946.2,940.1
110,9434,2012-04-20,12.5,31.0,4.2,981.1,975.0
110,9263D,2012-04-20,10.2,32.0,0.6,958.8,951.9
110,0076,2012-04-20,16.2,99.0,6.1,1009.1,1002.4
111,0076,2012-04-21,16.0,24.0,5.8,1013.4,1008.9
111,9263D,2012-04-21,12.0,27.0,1.4,964.1,956.8
111,9898,2012-04-21,13.0,34.0,3.1,950.2,945.7
111,9434,2012-04-21,15.3,32.0,6.1,985.9,978.8
112,9263D,2012-04-22,10.2,33.0,1.4,964.5,962.1
112,9898,2012-04-22,10.4,29.0,7.8,951.7,948.7
112,9434,2012-04-22,13.7,34.0,3.3,987.2,983.4
112,0076,2012-04-22,15.7,99.0,3.9,1016.4,1013.4
113,9263D,2012-04-23,10.0,31.0,1.7,962.7,954.1
113,9434,2012-04-23,13.8,27.0,4.7,985.2,976.0
113,9898,2012-04-23,11.2,30.0,2.5,950.9,942.3
113,0076,2012-04-23,16.3,99.0,6.4,1015.4,1005.6
114,9434,2012-04-24,12.2,99.0,4.2,983.9,980.3
114,0076,2012-04-24,17.6,28.0,6.9,1013.1,1006.3
114,9263D,2012-04-24,9.0,30.0,0.0,961.5,955.8
114,9898,2012-04-24,9.7,30.0,8.3,948.5,945.2
115,0076,2012-04-25,14.5,20.0,3.6,1012.3,1007.0
115,9263D,2012-04-25,15.0,14.0,3.1,955.8,946.0
115,9898,2012-04-25,14.0,10.0,6.1,947.4,939.3
115,9434,2012-04-25,18.0,20.0,5.0,980.3,971.5
116,9898,2012-04-26,18.0,9.0,3.6,946.8,942.0
116,0076,2012-04-26,18.0,99.0,3.6,1012.4,1007.4
116,9263D,2012-04-26,13.0,99.0,1.9,959.3,951.1
116,9434,2012-04-26,19.4,28.0,3.1,981.1,974.2
117,9898,2012-04-27,15.8,9.0,3.9,948.2,942.5
117,0076,2012-04-27,18.0,7.0,7.2,1012.1,1009.3
117,9263D,2012-04-27,14.9,33.0,3.1,959.6,953.8
117,9434,2012-04-27,16.6,99.0,3.6,981.9,976.1
118,9898,2012-04-28,12.4,31.0,1.9,945.8,938.7
118,9434,2012-04-28,10.5,28.0,3.9,979.3,973.4
118,9263D,2012-04-28,8.7,32.0,0.0,958.0,949.7
118,0076,2012-04-28,17.6,8.0,7.8,1009.5,1002.6
119,9434,2012-04-29,12.2,99.0,1.4,981.6,977.5
119,9263D,2012-04-29,11.0,23.0,1.4,958.4,953.6
119,9898,2012-04-29,11.0,28.0,3.1,948.2,944.1
119,0076,2012-04-29,15.5,99.0,3.1,1013.7,1006.4
120,9434,2012-04-30,12.6,27.0,3.9,984.0,979.4
120,9898,2012-04-30,9.2,17.0,3.9,950.5,942.9
120,9263D,2012-04-30,11.0,19.0,0.0,961.2,957.1
120,0076,2012-04-30,15.7,17.0,7.5,1015.0,1009.2
121,9898,2012-05-01,11.2,28.0,2.2,951.9,950.5
121,0076,2012-05-01,14.7,99.0,3.9,1017.1,1014.5
121,9263D,2012-05-01,10.8,99.0,0.0,963.1,960.3
121,9434,2012-05-01,13.8,10.0,2.5,985.9,983.7
122,0076,2012-05-02,15.6,99.0,5.0,1017.7,1015.8
122,9263D,2012-05-02,12.6,21.0,3.3,963.8,960.4
122,9434,2012-05-02,16.3,10.0,3.3,986.6,983.1
122,9898,2012-05-02,14.8,7.0,2.5,953.1,951.1
123,9263D,2012-05-03,16.2,99.0,3.9,961.4,955.3
123,0076,2012-05-03,15.8,99.0,6.7,1016.2,1010.5
123,9898,2012-05-03,15.4,17.0,2.5,951.8,946.1
123,9434,2012-05-03,16.9,25.0,2.8,984.3,978.9
124,9263D,2012-05-04,14.2,99.0,4.2,956.9,953.6
124,0076,2012-05-04,16.9,24.0,4.2,1010.5,1006.3
124,9898,2012-05-04,13.8,25.0,5.0,947.4,943.9
124,9434,2012-05-04,17.1,99.0,2.8,980.2,976.9
125,9263D,2012-05-05,12.2,27.0,2.2,958.8,954.4
125,0076,2012-05-05,18.0,24.0,5.8,1009.2,1007.1
125,9898,2012-05-05,14.4,24.0,3.6,946.3,943.9
125,9434,2012-05-05,17.3,23.0,3.3,980.4,977.2
126,9434,2012-05-06,15.6,32.0,5.3,987.8,980.2
126,9898,2012-05-06,13.6,29.0,5.8,953.7,946.1
126,0076,2012-05-06,16.6,8.0,3.9,1018.0,1008.5
126,9263D,2012-05-06,11.6,99.0,3.3,965.6,958.6
127,9898,2012-05-07,15.8,28.0,2.5,954.7,953.0
127,0076,2012-05-07,16.9,25.0,4.7,1019.2,1017.0
127,9434,2012-05-07,18.1,24.0,2.8,988.8,985.5
127,9263D,2012-05-07,13.6,18.0,2.5,966.1,962.0
128,9434,2012-05-08,21.5,26.0,3.1,987.1,984.8
128,9898,2012-05-08,18.7,8.0,1.7,954.0,952.4
128,0076,2012-05-08,18.4,23.0,4.4,1017.3,1014.8
128,9263D,2012-05-08,18.4,17.0,2.2,964.2,961.7
129,0076,2012-05-09,19.0,10.0,3.3,1021.7,1016.7
129,9898,2012-05-09,21.0,8.0,1.9,956.5,953.8
129,9263D,2012-05-09,19.3,20.0,3.6,966.3,963.7
129,9434,2012-05-09,23.0,8.0,2.5,989.2,985.8
130,0076,2012-05-10,19.8,99.0,3.3,1024.8,1020.9
130,9263D,2012-05-10,22.9,12.0,2.5,969.6,965.9
130,9898,2012-05-10,21.7,9.0,3.1,960.0,956.4
130,9434,2012-05-10,24.5,99.0,5.3,992.4,988.3
131,9898,2012-05-11,23.6,7.0,1.9,961.3,958.6
131,9434,2012-05-11,25.2,4.0,3.1,994.2,990.2
131,9263D,2012-05-11,22.9,20.0,0.6,972.8,969.6
131,0076,2012-05-11,21.2,22.0,5.6,1025.2,1023.0
132,9263D,2012-05-12,18.1,99.0,6.1,975.4,972.7
132,9434,2012-05-12,25.3,28.0,4.4,996.3,990.2
132,0076,2012-05-12,22.1,23.0,2.2,1024.3,1020.8
132,9898,2012-05-12,24.8,28.0,3.9,961.3,957.8
133,9898,2012-05-13,20.1,29.0,5.8,959.0,951.9
133,0076,2012-05-13,20.6,10.0,4.7,1022.3,1016.6
133,9263D,2012-05-13,15.3,33.0,5.8,973.1,968.2
133,9434,2012-05-13,21.2,29.0,7.8,993.0,987.8
134,9898,2012-05-14,18.2,29.0,5.3,954.1,949.4
134,9434,2012-05-14,20.8,28.0,4.7,988.8,983.0
134,0076,2012-05-14,20.1,20.0,6.1,1017.8,1013.7
134,9263D,2012-05-14,15.0,34.0,4.4,968.5,962.9
135,9898,2012-05-15,16.6,30.0,8.9,954.9,951.7
135,9434,2012-05-15,17.2,28.0,9.7,991.8,987.7
135,9263D,2012-05-15,12.9,99.0,5.6,971.5,967.9
135,0076,2012-05-15,20.5,22.0,4.4,1018.6,1015.1
136,9434,2012-05-16,18.2,28.0,4.7,992.3,987.2
136,0076,2012-05-16,17.4,99.0,4.7,1022.7,1017.8
136,9263D,2012-05-16,15.4,36.0,3.9,971.3,964.5
136,9898,2012-05-16,14.4,28.0,2.2,957.4,954.7
137,9263D,2012-05-17,17.4,19.0,2.2,964.6,956.1
137,0076,2012-05-17,17.6,99.0,3.9,1021.1,1012.9
137,9434,2012-05-17,19.4,99.0,5.8,988.1,978.9
137,9898,2012-05-17,16.0,10.0,5.0,955.4,945.8
138,9434,2012-05-18,20.2,8.0,3.3,980.1,976.3
138,9263D,2012-05-18,17.2,99.0,3.1,958.1,955.6
138,0076,2012-05-18,18.7,8.0,7.2,1013.6,1009.6
138,9898,2012-05-18,17.4,9.0,4.2,947.0,944.1
139,9263D,2012-05-19,14.6,16.0,0.8,955.7,953.4
139,9898,2012-05-19,17.4,28.0,6.4,945.2,941.8
139,9434,2012-05-19,20.5,99.0,5.8,977.7,973.7
139,0076,2012-05-19,19.3,99.0,4.7,1010.0,1005.0
140,9434,2012-05-20,14.5,30.0,8.9,979.9,976.0
140,9263D,2012-05-20,9.6,31.0,3.6,958.6,954.0
140,9898,2012-05-20,13.6,30.0,6.9,943.7,940.0
140,0076,2012-05-20,17.6,24.0,3.1,1005.9,1002.4
141,9263D,2012-05-21,9.4,31.0,5.0,965.4,957.4
141,0076,2012-05-21,17.3,30.0,4.4,1009.6,1004.7
141,9434,2012-05-21,14.7,30.0,10.0,986.9,979.8
141,9898,2012-05-21,11.0,29.0,13.6,949.3,943.4
142,9263D,2012-05-22,13.8,32.0,5.8,971.5,965.1
142,9434,2012-05-22,17.8,99.0,8.9,992.2,986.4
142,0076,2012-05-22,21.2,99.0,3.6,1017.1,1009.6
142,9898,2012-05-22,16.5,30.0,10.6,955.8,949.1
143,9263D,2012-05-23,15.5,32.0,5.3,971.2,968.3
143,0076,2012-05-23,21.7,99.0,5.0,1020.3,1016.5
143,9898,2012-05-23,18.0,26.0,2.2,957.4,955.1
143,9434,2012-05-23,20.5,28.0,6.1,991.7,988.4
144,9898,2012-05-24,21.9,9.0,1.4,956.5,952.9
144,9263D,2012-05-24,19.4,99.0,1.4,969.5,964.2
144,0076,2012-05-24,20.2,22.0,5.3,1020.1,1016.8
144,9434,2012-05-24,23.8,28.0,3.1,990.5,984.4
145,9898,2012-05-25,23.4,9.0,5.3,953.8,948.6
145,9263D,2012-05-25,21.4,17.0,1.4,964.4,957.3
145,0076,2012-05-25,21.4,99.0,5.3,1017.2,1012.6
145,9434,2012-05-25,24.5,11.0,4.7,985.5,979.0
146,9898,2012-05-26,22.4,11.0,3.1,952.7,949.9
146,9263D,2012-05-26,17.6,12.0,3.9,966.0,958.9
146,9434,2012-05-26,24.0,29.0,3.1,986.2,981.6
146,0076,2012-05-26,20.9,20.0,3.6,1016.6,1013.7
147,9898,2012-05-27,21.4,13.0,3.6,954.2,951.5
147,9263D,2012-05-27,17.4,99.0,2.5,966.7,963.8
147,9434,2012-05-27,22.3,99.0,4.2,988.4,984.0
147,0076,2012-05-27,21.4,13.0,3.3,1017.4,1014.8
148,9898,2012-05-28,22.2,12.0,2.8,953.5,950.0
148,9434,2012-05-28,23.8,99.0,3.9,986.7,982.0
148,0076,2012-05-28,23.0,21.0,3.6,1016.0,1013.7
148,9263D,2012-05-28,17.6,31.0,2.5,965.8,962.2
149,9263D,2012-05-29,19.9,35.0,2.8,965.6,961.5
149,0076,2012-05-29,23.0,22.0,4.7,1016.2,1013.9
149,9434,2012-05-29,25.1,34.0,1.9,985.8,982.5
149,9898,2012-05-29,22.6,2.0,3.1,953.0,950.8
150,9434,2012-05-30,26.3,30.0,2.5,989.2,985.7
150,0076,2012-05-30,23.4,99.0,4.2,1019.9,1016.0
150,9898,2012-05-30,23.9,9.0,2.2,956.3,953.0
150,9263D,2012-05-30,20.6,34.0,2.5,969.3,965.5
151,0076,2012-05-31,23.8,99.0,3.9,1020.1,1017.8
151,9263D,2012-05-31,21.8,32.0,1.9,969.7,964.8
151,9898,2012-05-31,24.6,8.0,2.5,957.2,953.0
151,9434,2012-05-31,27.0,29.0,2.5,990.9,984.5
152,9434,2012-06-01,28.4,14.0,1.7,987.3,980.9
152,9263D,2012-06-01,23.4,99.0,0.8,965.8,959.7
152,0076,2012-06-01,22.4,21.0,4.4,1018.1,1014.3
152,9898,2012-06-01,25.8,6.0,2.5,954.5,950.0
153,9263D,2012-06-02,22.6,34.0,3.1,965.0,957.9
153,9898,2012-06-02,26.0,23.0,2.8,951.7,947.4
153,0076,2012-06-02,23.2,99.0,5.0,1014.7,1012.1
153,9434,2012-06-02,26.8,19.0,4.2,984.9,979.0
154,9898,2012-06-03,20.5,29.0,6.1,952.6,949.9
154,9263D,2012-06-03,16.6,31.0,5.0,966.4,962.6
154,9434,2012-06-03,20.8,99.0,7.8,987.4,984.2
154,0076,2012-06-03,21.8,99.0,3.6,1015.8,1011.0
155,0076,2012-06-04,20.7,99.0,3.3,1018.3,1014.8
155,9263D,2012-06-04,17.2,99.0,3.6,967.9,965.5
155,9898,2012-06-04,19.9,29.0,6.1,953.5,952.2
155,9434,2012-06-04,21.9,29.0,5.6,988.7,985.9
156,9263D,2012-06-05,19.0,32.0,1.7,967.1,
156,0076,2012-06-05,21.6,23.0,5.3,1017.9,1013.1
156,9898,2012-06-05,21.4,8.0,2.5,953.9,949.4
156,9434,2012-06-05,24.4,28.0,2.5,988.4,980.7
157,0076,2012-06-06,21.8,20.0,4.2,1013.1,1009.5
157,9898,2012-06-06,24.4,12.0,2.5,949.8,945.1
157,9434,2012-06-06,26.8,23.0,3.1,982.7,976.5
157,9263D,2012-06-06,20.5,28.0,1.4,961.4,954.1
158,9898,2012-06-07,22.0,32.0,4.4,945.7,943.0
158,0076,2012-06-07,21.9,6.0,3.1,1009.7,1004.4
158,9434,2012-06-07,27.6,32.0,4.2,979.3,974.2
158,9263D,2012-06-07,20.8,16.0,4.7,959.7,952.3
159,9434,2012-06-08,20.3,99.0,6.9,988.2,979.3
159,9898,2012-06-08,18.8,30.0,7.8,953.0,944.6
159,9263D,2012-06-08,14.3,99.0,6.1,967.5,959.7
159,0076,2012-06-08,21.8,20.0,3.3,1016.1,1006.7
160,9263D,2012-06-09,15.1,99.0,0.3,966.9,963.7
160,0076,2012-06-09,22.2,99.0,6.4,1017.6,1015.0
160,9898,2012-06-09,17.4,,4.7,954.5,951.0
160,9434,2012-06-09,19.4,28.0,2.5,989.0,985.3
161,9263D,2012-06-10,18.5,32.0,3.6,963.7,959.8
161,9434,2012-06-10,24.4,26.0,4.4,986.1,980.0
161,0076,2012-06-10,23.0,24.0,5.0,1015.3,1008.6
161,9898,2012-06-10,20.4,28.0,5.3,952.7,947.3
162,9434,2012-06-11,22.6,99.0,8.1,983.5,975.0
162,0076,2012-06-11,20.6,10.0,3.3,1011.0,1005.0
162,9898,2012-06-11,19.8,99.0,8.1,948.9,942.6
162,9263D,2012-06-11,17.8,32.0,4.4,961.8,954.6
163,9434,2012-06-12,19.4,32.0,6.7,988.4,982.2
163,9263D,2012-06-12,14.7,35.0,2.8,966.8,959.6
163,0076,2012-06-12,22.1,6.0,5.8,1015.4,1008.3
163,9898,2012-06-12,15.8,30.0,10.6,953.3,944.9
164,9263D,2012-06-13,15.8,35.0,3.1,967.9,963.6
164,9434,2012-06-13,20.3,30.0,3.3,989.6,984.6
164,9898,2012-06-13,17.4,28.0,3.3,954.5,950.9
164,0076,2012-06-13,20.0,14.0,4.7,1018.6,1015.1
165,9434,2012-06-14,24.2,11.0,6.9,985.8,981.2
165,9898,2012-06-14,19.8,10.0,4.4,953.7,949.3
165,9263D,2012-06-14,19.8,33.0,3.1,963.9,958.7
165,0076,2012-06-14,20.5,99.0,3.9,1018.5,1016.1
166,9898,2012-06-15,25.4,9.0,4.2,957.4,952.7
166,9434,2012-06-15,25.7,11.0,4.7,988.1,983.5
166,0076,2012-06-15,22.0,21.0,4.2,1019.7,1018.1
166,9263D,2012-06-15,22.1,99.0,2.8,965.8,961.9
167,9434,2012-06-16,27.1,29.0,4.4,988.9,984.4
167,9898,2012-06-16,25.6,7.0,3.3,955.9,953.3
167,9263D,2012-06-16,22.1,99.0,4.4,969.8,965.1
167,0076,2012-06-16,23.4,22.0,3.9,1019.9,1017.8
168,9263D,2012-06-17,22.1,13.0,3.6,969.4,959.0
168,9434,2012-06-17,25.8,99.0,6.9,989.6,981.6
168,0076,2012-06-17,22.0,99.0,2.8,1019.8,1016.0
168,9898,2012-06-17,24.0,12.0,5.3,956.0,951.4
169,9434,2012-06-18,25.6,99.0,4.7,986.9,981.9
169,9898,2012-06-18,24.4,12.0,3.6,954.2,951.2
169,9263D,2012-06-18,18.9,33.0,5.3,966.8,962.9
169,0076,2012-06-18,22.5,8.0,5.0,1017.6,1014.2
170,9898,2012-06-19,19.2,10.0,3.3,954.3,951.6
170,0076,2012-06-19,22.8,1.0,5.3,1015.9,1011.9
170,9263D,2012-06-19,19.0,11.0,3.3,964.0,960.9
170,9434,2012-06-19,19.6,12.0,3.1,986.5,984.2
171,0076,2012-06-20,24.0,22.0,3.6,1013.3,1011.0
171,9263D,2012-06-20,22.6,99.0,1.7,962.9,957.3
171,9434,2012-06-20,23.3,11.0,3.9,985.1,980.1
171,9898,2012-06-20,22.6,6.0,2.2,953.3,948.7
172,9434,2012-06-21,24.9,29.0,6.4,989.7,980.7
172,0076,2012-06-21,25.9,23.0,6.7,1016.5,1009.9
172,9898,2012-06-21,23.4,26.0,5.3,954.8,949.0
172,9263D,2012-06-21,19.6,99.0,6.1,969.5,958.6
173,9434,2012-06-22,22.5,99.0,3.6,992.1,987.6
173,9263D,2012-06-22,15.8,32.0,5.3,972.1,968.9
173,0076,2012-06-22,23.0,17.0,3.9,1021.9,1016.5
173,9898,2012-06-22,20.0,16.0,3.3,958.1,954.8
174,9898,2012-06-23,23.0,15.0,2.8,959.0,956.7
174,0076,2012-06-23,23.0,99.0,3.3,1023.2,1020.6
174,9263D,2012-06-23,19.4,31.0,2.8,971.9,968.5
174,9434,2012-06-23,23.6,29.0,3.6,993.0,988.7
175,9434,2012-06-24,27.7,29.0,3.1,991.9,988.0
175,9263D,2012-06-24,21.3,99.0,3.3,971.8,969.3
175,0076,2012-06-24,24.3,12.0,3.3,1021.6,1018.9
175,9898,2012-06-24,26.3,31.0,5.3,958.4,955.0
176,9434,2012-06-25,28.0,29.0,5.0,991.9,986.6
176,9263D,2012-06-25,21.0,31.0,3.9,971.5,967.7
176,0076,2012-06-25,24.4,99.0,2.8,1020.0,1018.2
176,9898,2012-06-25,26.3,24.0,4.2,957.6,954.3
177,0076,2012-06-26,25.2,22.0,3.3,1020.5,1019.1
177,9434,2012-06-26,29.9,99.0,2.2,990.6,986.9
177,9263D,2012-06-26,24.5,34.0,2.5,969.8,967.1
177,9898,2012-06-26,28.7,9.0,3.6,957.5,954.9
178,9434,2012-06-27,29.8,24.0,3.9,988.4,981.9
178,9263D,2012-06-27,26.2,16.0,1.7,967.7,959.5
178,0076,2012-06-27,25.6,22.0,5.0,1019.4,1012.7
178,9898,2012-06-27,28.7,21.0,3.9,956.6,951.4
179,9434,2012-06-28,30.7,99.0,3.1,982.3,977.1
179,9898,2012-06-28,28.5,20.0,3.9,951.4,946.0
179,0076,2012-06-28,24.8,99.0,4.2,1012.8,1009.7
179,9263D,2012-06-28,26.4,32.0,3.3,959.9,956.8
180,9263D,2012-06-29,22.7,32.0,4.7,961.9,958.0
180,9898,2012-06-29,28.7,26.0,3.9,948.5,945.3
180,9434,2012-06-29,29.4,29.0,4.7,981.7,977.3
180,0076,2012-06-29,25.4,,,,
181,9263D,2012-06-30,19.6,32.0,5.8,967.0,960.9
181,9434,2012-06-30,25.0,30.0,6.7,985.6,980.0
181,0076,2012-06-30,24.0,5.0,4.4,1011.7,1009.1
181,9898,2012-06-30,24.2,29.0,4.4,950.1,946.1
182,9434,2012-07-01,19.8,28.0,11.9,989.7,985.6
182,0076,2012-07-01,21.6,32.0,3.3,1017.1,1010.7
182,9898,2012-07-01,23.2,27.0,5.8,954.5,949.7
182,9263D,2012-07-01,15.0,1.0,8.1,970.1,966.5
183,9434,2012-07-02,21.4,29.0,3.6,990.1,985.7
183,9898,2012-07-02,19.0,27.0,4.2,955.3,951.9
183,0076,2012-07-02,21.0,99.0,6.1,1018.7,1016.5
183,9263D,2012-07-02,17.4,36.0,3.9,968.8,965.4
184,9263D,2012-07-03,23.2,31.0,2.8,966.4,960.6
184,9898,2012-07-03,23.8,16.0,3.6,954.9,950.5
184,9434,2012-07-03,25.2,12.0,1.9,988.1,981.4
184,0076,2012-07-03,22.6,99.0,5.6,1018.7,1014.5
185,0076,2012-07-04,23.5,99.0,3.6,1014.7,1009.5
185,9434,2012-07-04,26.4,99.0,3.9,982.5,977.3
185,9898,2012-07-04,24.4,16.0,3.9,951.3,944.9
185,9263D,2012-07-04,20.6,32.0,4.2,962.7,959.0
186,9434,2012-07-05,23.9,30.0,6.1,983.9,979.0
186,9263D,2012-07-05,17.6,34.0,5.8,962.9,959.4
186,9898,2012-07-05,21.2,32.0,4.2,949.8,945.9
186,0076,2012-07-05,23.6,4.0,5.3,1011.6,1008.0
187,9898,2012-07-06,20.4,7.0,1.9,950.9,948.9
187,9434,2012-07-06,22.8,99.0,1.7,984.9,981.1
187,0076,2012-07-06,22.6,99.0,2.8,1015.2,1011.4
187,9263D,2012-07-06,18.6,32.0,3.1,963.2,960.9
188,9434,2012-07-07,26.8,11.0,5.6,983.0,977.4
188,9898,2012-07-07,23.8,10.0,5.6,951.0,946.2
188,9263D,2012-07-07,23.4,34.0,4.4,963.4,954.7
188,0076,2012-07-07,23.4,99.0,2.8,1015.1,1010.5
189,0076,2012-07-08,23.8,99.0,5.3,1015.3,1011.1
189,9434,2012-07-08,24.6,29.0,4.2,985.6,982.0
189,9263D,2012-07-08,19.4,32.0,4.7,965.2,963.2
189,9898,2012-07-08,21.8,22.0,3.9,952.2,949.4
190,9898,2012-07-09,24.6,12.0,2.5,952.9,948.9
190,0076,2012-07-09,24.0,21.0,5.6,1015.2,1012.1
190,9263D,2012-07-09,20.6,32.0,3.3,964.8,961.5
190,9434,2012-07-09,25.8,29.0,4.2,985.2,980.0
191,9898,2012-07-10,24.3,28.0,3.6,952.6,950.1
191,0076,2012-07-10,24.0,99.0,4.4,1016.2,1012.3
191,9263D,2012-07-10,19.6,31.0,5.6,967.2,963.1
191,9434,2012-07-10,25.2,99.0,5.3,986.9,982.5
192,9263D,2012-07-11,17.6,99.0,7.2,971.7,966.7
192,9434,2012-07-11,23.3,30.0,7.8,991.4,986.1
192,0076,2012-07-11,24.2,99.0,3.6,1019.5,1015.5
192,9898,2012-07-11,21.7,29.0,3.9,955.8,952.5
193,0076,2012-07-12,24.0,99.0,5.6,1020.2,1016.6
193,9434,2012-07-12,23.8,29.0,3.9,992.4,984.7
193,9263D,2012-07-12,19.2,32.0,3.1,971.2,964.0
193,9898,2012-07-12,21.1,20.0,3.1,957.5,952.4
194,9898,2012-07-13,25.8,99.0,2.5,953.3,946.6
194,9434,2012-07-13,27.0,29.0,2.8,987.0,978.7
194,0076,2012-07-13,25.4,22.0,7.2,1016.8,1009.9
194,9263D,2012-07-13,23.0,34.0,3.1,966.6,957.7
195,0076,2012-07-14,24.0,99.0,4.2,1017.2,1009.9
195,9898,2012-07-14,21.9,27.0,7.5,954.9,948.6
195,9434,2012-07-14,22.8,35.0,6.9,990.3,983.2
195,9263D,2012-07-14,18.2,33.0,5.8,968.9,963.0
196,0076,2012-07-15,23.1,22.0,4.7,1024.2,1016.8
196,9434,2012-07-15,21.6,99.0,6.7,995.9,990.2
196,9263D,2012-07-15,17.4,32.0,5.0,975.1,968.3
196,9898,2012-07-15,19.8,30.0,7.2,959.6,954.9
197,9263D,2012-07-16,19.4,31.0,4.7,976.5,973.9
197,9898,2012-07-16,21.1,26.0,3.3,963.1,959.6
197,9434,2012-07-16,23.6,29.0,5.0,997.4,993.3
197,0076,2012-07-16,23.6,99.0,5.3,1026.6,1023.8
198,9898,2012-07-17,25.8,9.0,2.8,963.8,959.4
198,9434,2012-07-17,27.4,31.0,2.8,998.0,991.8
198,0076,2012-07-17,25.6,22.0,6.7,1026.5,1022.3
198,9263D,2012-07-17,23.4,99.0,3.3,976.5,971.8
199,9898,2012-07-18,28.6,99.0,2.2,959.8,953.4
199,9263D,2012-07-18,25.3,32.0,3.3,972.0,965.2
199,0076,2012-07-18,27.4,22.0,4.7,1022.6,1016.4
199,9434,2012-07-18,29.6,29.0,1.1,992.3,985.0
200,9263D,2012-07-19,19.7,99.0,6.9,967.4,963.7
200,0076,2012-07-19,25.6,20.0,3.1,1016.4,1012.2
200,9898,2012-07-19,27.6,6.0,3.3,953.8,949.3
200,9434,2012-07-19,26.2,30.0,6.9,987.0,981.8
201,0076,2012-07-20,24.6,8.0,3.6,1015.4,1012.0
201,9263D,2012-07-20,18.0,99.0,5.6,967.9,963.0
201,9898,2012-07-20,25.8,28.0,5.3,952.5,949.5
201,9434,2012-07-20,24.6,31.0,7.8,987.7,982.6
202,9263D,2012-07-21,19.8,34.0,7.2,970.7,966.9
202,9898,2012-07-21,22.4,29.0,5.8,955.4,952.4
202,9434,2012-07-21,23.4,31.0,8.9,990.7,987.2
202,0076,2012-07-21,23.8,24.0,3.6,1019.0,1014.9
203,9263D,2012-07-22,20.7,2.0,6.9,970.7,968.3
203,9898,2012-07-22,21.6,,4.4,956.6,952.7
203,0076,2012-07-22,24.1,8.0,4.7,1018.8,1016.7
203,9434,2012-07-22,23.6,30.0,8.3,991.4,987.0
204,9263D,2012-07-23,21.8,31.0,5.6,968.8,961.9
204,0076,2012-07-23,23.7,13.0,4.2,1017.9,1015.5
204,9898,2012-07-23,23.4,12.0,4.4,954.5,950.6
204,9434,2012-07-23,25.0,30.0,2.2,988.9,982.1
205,9898,2012-07-24,22.7,10.0,3.9,953.4,950.3
205,9434,2012-07-24,25.4,12.0,5.3,985.3,980.6
205,0076,2012-07-24,23.7,99.0,5.6,1016.5,1013.6
205,9263D,2012-07-24,22.3,20.0,2.5,963.9,959.0
206,0076,2012-07-25,25.2,99.0,4.7,1016.3,1014.1
206,9263D,2012-07-25,26.2,31.0,1.7,963.5,959.8
206,9898,2012-07-25,25.8,19.0,3.3,953.0,950.2
206,9434,2012-07-25,27.5,19.0,2.8,985.3,981.2
207,9434,2012-07-26,29.9,13.0,4.7,986.2,979.3
207,9898,2012-07-26,27.0,10.0,4.7,954.1,949.4
207,0076,2012-07-26,25.5,6.0,3.1,1016.2,1013.2
207,9263D,2012-07-26,28.8,99.0,5.6,964.5,958.7
208,0076,2012-07-27,24.9,99.0,6.9,1014.1,1009.3
208,9263D,2012-07-27,24.8,31.0,1.7,965.1,960.4
208,9434,2012-07-27,26.1,32.0,1.4,985.2,980.3
208,9898,2012-07-27,26.0,32.0,7.5,952.3,948.7
209,9898,2012-07-28,24.6,25.0,4.4,951.7,948.8
209,9263D,2012-07-28,20.8,99.0,5.6,966.2,962.0
209,0076,2012-07-28,25.6,22.0,3.9,1014.4,1009.4
209,9434,2012-07-28,24.7,32.0,6.9,986.1,981.8
210,9898,2012-07-29,23.3,27.0,3.6,954.4,951.7
210,0076,2012-07-29,25.1,20.0,3.9,1018.1,1013.6
210,9263D,2012-07-29,20.4,32.0,5.0,968.0,964.9
210,9434,2012-07-29,25.4,28.0,3.9,987.9,984.2
211,9434,2012-07-30,26.8,29.0,1.9,989.5,984.5
211,0076,2012-07-30,25.0,22.0,5.3,1019.1,1016.4
211,9898,2012-07-30,26.8,10.0,2.8,956.7,952.8
211,9263D,2012-07-30,22.0,33.0,3.6,968.5,965.6
212,9434,2012-07-31,28.8,99.0,5.8,988.9,981.1
212,9898,2012-07-31,27.4,9.0,3.9,955.6,950.8
212,9263D,2012-07-31,25.4,22.0,2.8,967.8,959.0
